metabolite_tissue,metabolite,hormone,n_group__Old CD,n_group__Old ID,n_group__Young CD,centroid_metabolite__Old CD,centroid_metabolite__Old ID,centroid_metabolite__Young CD,centroid_hormone__Old CD,centroid_hormone__Old ID,centroid_hormone__Young CD,mean_metabolite__Old CD,mean_metabolite__Old ID,mean_metabolite__Young CD,mean_hormone__Old CD,mean_hormone__Old ID,mean_hormone__Young CD,distance_young_cd_to_old_id,distance_young_cd_to_old_cd,distance_old_id_to_old_cd,young_cd_closer_to_old_id,old_cd_most_separated,clustering_score,correlation_method,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_cd,n_id,n_old_cd,n_old_id,correlation,p_value,p_adj_bh,old_diet_stratifying,all_diet_stratifying,old_diet_metabolite_cohens_d,old_diet_hormone_cohens_d,all_diet_metabolite_cohens_d,all_diet_hormone_cohens_d,metabolite_min,metabolite_max,hormone_min,hormone_max
Muscle,Isopropyl cyanide,GIP,3,4,5,-0.8816496423478609,-0.12666950447736341,0.6303253889906042,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,4103642.6765523264,5083421.902970193,6342785.359576972,293.11333333333334,183.1375,648.106,1.6545055371615351,1.8835232132462951,0.8313095486575522,TRUE,FALSE,1.1384206162752784,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6624544938162994,0.01890770152164747,0.7721153713157484,TRUE,TRUE,1.2089485219244331,-0.4488960126990766,-0.267945756210575,-1.169512315049918,3566540.93864415,8449800.67772193,33.18,1104.9
Liver,Ethyl glucuronide,Resistin,3,5,4,0.16021546454232785,-0.6973477151155189,0.7515230454876412,-0.6731414594132252,-0.314180520189247,0.897581744796477,11310418.321740057,7325481.7021448845,16969330.292985138,19981.716666666667,24078.628,37908.774999999994,1.8888076312250834,1.6783372841971282,0.9296599179234505,FALSE,FALSE,0.8885697285692118,pearson,12,12,13,1,4M2,4M2,N/A,7,5,3,5,0.6183822903211995,0.03208365239626902,0.8053673965337975,TRUE,TRUE,-1.3131950179961078,0.4514552437965252,-1.1643702711534525,-0.5344974084591988,4494365.50798737,30133777.9312323,10804.59,50393.88
Liver,c19:4,Glucagon,3,5,5,-0.6080805209742638,0.5128894489067933,-0.1480411363222411,-0.3466213775997461,0.1731868802033664,0.03478594635648152,742276.320302611,1169459.060554153,946747.4897696052,224.83333333333334,306.004,284.392,0.6752659157553296,0.5975849581427417,1.2356270870515282,FALSE,FALSE,0.8849624188040106,pearson,13,13,13,0,N/A,N/A,N/A,8,5,3,5,0.5813536288577342,0.03716970411496931,0.8268879132604197,TRUE,FALSE,1.260019788256656,0.8177262978081293,0.7779425345522418,0.2722258385029136,513982.805138072,1749165.24156093,88.58,661.43
Liver,Dihydroactinidiolide,Resistin,3,5,4,-0.10331383152772655,-0.8009990666529359,1.078734206961969,-0.6731414594132252,-0.314180520189247,0.897581744796477,1798923.6863141032,1181388.320986654,3061494.4161270726,19981.716666666667,24078.628,37908.774999999994,2.236462601247412,1.9658099983315096,0.7846130531671514,FALSE,FALSE,0.8789818337382692,pearson,12,12,13,1,4M2,4M2,N/A,7,5,3,5,0.7008600205367168,0.0111148183986618,0.7718346777285694,TRUE,TRUE,-1.0591898773767818,0.4514552437965252,-1.727630488210355,-0.5344974084591988,877797.322657531,3624326.01909698,10804.59,50393.88
Liver,Carbocysteine,GIP,3,4,5,0.5538594395876925,-0.3079481513327863,-0.08595714268638159,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,874050.5898792127,575933.6174681025,750213.0291860036,293.11333333333334,183.1375,648.106,1.4878263714833961,1.2926548102256739,0.9294045840635967,FALSE,FALSE,0.8688210096295498,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.5932205911465545,0.04203373511190445,0.8342054032317431,TRUE,TRUE,-1.557823006885115,-0.4488960126990766,-0.6278777890405218,-1.169512315049918,251255.638431168,1546479.02380705,33.18,1104.9
Liver,Melilotoside,GIP,3,4,5,0.6717293003661569,0.8904470735080119,-1.1153952390261022,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,802575.7968692523,1023794.9863160144,102457.63184676607,293.11333333333334,183.1375,648.106,2.487518982141403,2.1107831055664366,0.4109963763811061,FALSE,FALSE,0.8485495470468128,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.6246043236345984,0.02991088538254515,0.8053673965337975,TRUE,TRUE,1.155642367928099,-0.4488960126990766,1.9831479426226637,-1.169512315049918,89071.6189949975,1186823.78014852,33.18,1104.9
Muscle,cuscohygrine,Secretin,3,4,5,0.7715000001973042,-0.6491244351040535,0.056399547964857216,0.09346372987700705,-0.29326928184789436,0.17853718755211143,2014291.3255787534,1352333.4151793525,1613997.67194375,39.31666666666667,32.71,40.77,0.8487434448955228,0.7201431454814022,1.4723234048717402,FALSE,FALSE,0.8484815403435007,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6366449527884319,0.02601020255693447,0.802990002341614,TRUE,TRUE,-1.3778260523904429,-0.34464222725767063,-1.0019739069041895,-0.42963057685424855,1018742.45810007,2502362.17707701,11.69,60.26
Liver,gln-asn,Secretin,3,3,5,-0.4941610297138247,0.45093362456228964,0.025936443090935235,0.07210457130197752,-0.3277326460588129,0.15337684485410075,600718.2398206023,799207.0471664229,733024.114452904,39.31666666666667,32.166666666666664,40.77,0.6419415444610812,0.5264091219443572,1.026193795502637,FALSE,FALSE,0.8200265685971219,pearson,11,11,12,1,2M31,2M31,N/A,8,3,3,3,-0.604649165013009,0.04876772151200659,0.8529025616386114,TRUE,FALSE,1.3874224384972047,-0.33393058700811684,0.592191413217021,-0.43730480224212026,346348.087783464,948023.308838858,11.69,60.26
Liver,PC(16:0/15:0),GLP-1,3,4,5,-1.1391029312318461,0.8494053252793339,0.003937498515641825,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,513772.07877584035,2936790.1094233673,1394919.588342239,148.54000000000002,228.4175,113.734,1.5192666319729995,1.2055310994773039,2.1741963566308717,FALSE,FALSE,0.7934954102899883,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.7595505914330726,0.0041582786186781,0.6776185814384534,TRUE,TRUE,2.320239787678822,0.7707687524700032,2.0497099864300035,1.277845624706336,216970.20129628,4488586.77453962,52.35,354.34
Liver,L-Methionine,GIP,3,4,5,0.3479635392201356,0.5490303576457326,-0.6480024096486636,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,13327673.989664333,17629347.02793015,6835677.00633739,293.11333333333334,183.1375,648.106,1.8966377486853097,1.501179326647161,0.40188110503239616,FALSE,FALSE,0.791495016740931,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.7088476393254273,0.00985442681301957,0.7718346777285694,TRUE,TRUE,1.224681185524427,-0.4488960126990766,1.7400348637791905,-1.169512315049918,204629.476857281,21305228.961072,33.18,1104.9
Liver,PE(22:1(13Z)/18:1(9Z)),GLP-1,3,4,5,-1.003267222445013,0.696909375364263,0.04443283317559572,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,1006413.2409960602,3938042.83830797,2046632.5077618593,148.54000000000002,228.4175,113.734,1.420943662162769,1.1155443578437667,1.914044193510732,FALSE,FALSE,0.7850728973630351,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6022702546825142,0.03823350054736944,0.8279473488550837,TRUE,TRUE,1.2285842619060026,0.7707687524700032,1.183151432404859,1.277845624706336,264973.650593185,8219237.0604065,52.35,354.34
Liver,L-Phenylalanine,GIP,3,4,5,0.39639646955271446,0.805878627183592,-0.8825407834784945,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,51485569.040914565,57869840.70576495,35150590.65073692,293.11333333333334,183.1375,648.106,2.2394435492019236,1.7021373906467452,0.5373603953849844,FALSE,FALSE,0.7600715772689784,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.5846174123173266,0.04588773799187451,0.8423081545572892,TRUE,TRUE,1.0148188162821443,-0.4488960126990766,1.6244443822519647,-1.169512315049918,23276598.7763576,61048882.9983275,33.18,1104.9
Muscle,Dracunculin,GIP,3,3,3,-0.28355448461747523,-0.7731310861768366,1.0566855707943175,-0.26605844069655477,-0.5231136869591737,0.7891721276557284,10015.239117658659,7725.778949951543,22319.890733529566,293.11333333333334,233.12333333333333,539.3766666666667,2.2517377861040098,1.705800386479991,0.5529580892125092,FALSE,FALSE,0.7575484130554083,pearson,9,9,12,3,2M33;4M3;4M4,2M33;4M3;4M4,N/A,6,3,3,3,0.69199129190571,0.03888397486431257,0.8284645979623956,TRUE,TRUE,-1.0578524414065749,-0.23084952860498784,-1.0814240386174632,-0.7979716103558167,5358.56153341551,28925.1879714591,49,654.31
Liver,ZAPA,GLP-1,3,4,5,-0.8472509162621763,0.537524596418084,0.0783308726228241,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,1855128.254335989,3283725.788880598,2586199.848759458,148.54000000000002,228.4175,113.734,1.3432103814767882,1.001731229265212,1.6402950745194296,FALSE,FALSE,0.7457738884982872,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.7693750020137501,0.00343659786225554,0.6776185814384534,TRUE,TRUE,1.1700419696306854,0.7707687524700032,0.9333684053411908,1.277845624706336,926062.916501637,4820067.49808072,52.35,354.34
Muscle,S-Aminoethyl-L-cysteine,GIP,3,4,3,-0.1813290819783819,-0.7739127782275493,1.2132127862817752,-0.2526126481591891,-0.5737922540658641,1.0176689869136748,2619287.8487512735,1372498.6056662393,8980798.847730499,293.11333333333334,183.1375,728.0733333333334,2.5458627006707637,1.8863622278698007,0.6740265397673095,FALSE,FALSE,0.7409520660217839,pearson,10,10,12,2,4M1;4M2,4M1;4M2,N/A,6,4,3,4,0.8359664875865375,0.00258557499343,0.6776185814384534,TRUE,TRUE,-1.180913948507747,-0.4488960126990766,-1.3077308440426365,-1.0368876724401996,905181.730752476,12836745.8376126,33.18,1104.9
Liver,20-Hydroxyrhodopin,GLP-1,3,4,5,0.594617180514363,0.9456138715396304,-1.113261405540324,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,874884.8721012906,1454307.478076875,74669.77062773082,148.54000000000002,228.4175,113.734,2.4150202192745964,1.7503179918157137,0.946659066446052,FALSE,FALSE,0.7247632868024019,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6232032391007614,0.03039062245145411,0.8053673965337975,TRUE,TRUE,1.86867154340776,0.7707687524700032,2.6326485960088872,1.277845624706336,65384.3580610183,1791365.3984844,52.35,354.34
Muscle,2'-Deoxyguanosine 5'-monophosphate,GIP,3,4,5,-0.47421877836243453,0.539601224864529,-0.1471497128741618,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,64544602.564814694,138661338.62937075,75044377.2647998,293.11333333333334,183.1375,648.106,1.623568339875649,1.1698569882879137,1.0718729197313401,FALSE,FALSE,0.720546810106875,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.6950668426199802,0.01210112833425374,0.7718346777285694,TRUE,TRUE,1.7184742552711147,-0.4488960126990766,1.6122290143565492,-1.169512315049918,661979.824970184,175122191.619961,33.18,1104.9
Muscle,Estrane,Resistin,3,4,5,0.37247283890847355,-0.7176534670879775,0.3506390703252963,-0.44792315674788297,-0.2669377212959766,0.4823040710855108,257478.00112726534,139372.25523252765,297950.7480594284,19981.716666666667,22284.71,31818.62,1.3048418329222569,0.9304834275005357,1.1050480038763855,FALSE,FALSE,0.7131005490655313,pearson,12,12,13,1,2M26,2M26,N/A,8,4,3,4,0.698768789094671,0.01146369673463322,0.7718346777285694,TRUE,TRUE,-1.9785531718348104,0.2484074736337295,-1.385635846493351,-0.3894153523436154,29045.5937020626,479166.064978402,7458,50393.88
Liver,L-Lysinamide,GIP,3,3,4,-0.13821393936282442,-0.8425217287263227,0.73555175106685,-0.4061811595585515,-0.5933781462058049,0.7496694793232671,232098.24191441,195085.81252632133,292635.65342075477,293.11333333333334,233.12333333333333,663.5225,2.0722193011517414,1.448950372226583,0.7287607110484962,FALSE,FALSE,0.699226366350924,pearson,10,10,12,2,2M33;4M2,2M33;4M2,N/A,7,3,3,3,0.8807442574436587,7.644518799777036e-4,0.5910267448613825,TRUE,TRUE,-1.198693872726335,-0.23084952860498784,-1.248859394070603,-0.8760084739210929,165046.989524859,376973.663207633,49,1104.9
Liver,"PE(18:0/18:3(9Z,12Z,15Z))",Resistin,3,5,5,0.2383237777003109,-0.7596639538967248,0.6166696872765435,-0.49902736935313985,-0.1654208593878362,0.46483728099971977,54271087.02490117,43659425.23821482,60347158.35638496,19981.716666666667,24078.628,31818.62,1.513776606818208,1.0354615837842112,1.0522703150376462,FALSE,FALSE,0.6840253569254433,pearson,13,13,13,0,N/A,N/A,N/A,8,5,3,5,0.5722489948044662,0.04098508754332173,0.8342054032317431,TRUE,TRUE,-1.4333252369841725,0.4514552437965252,-1.418982751854846,-0.2597827710416183,30092086.6565627,81012312.9267945,7458,50393.88
Muscle,3-MeO-PCP,GIP,3,4,5,-0.23774662470797606,-0.936408098128853,0.891774453327868,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,249756.81313206165,175625.5040095265,389497.8770144292,293.11333333333334,183.1375,648.106,2.3466143153940755,1.5929246891092972,0.7805180405044451,FALSE,FALSE,0.6788182781718826,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7580409996142763,0.00427860665872482,0.6776185814384534,TRUE,TRUE,-1.0367785234249325,-0.4488960126990766,-1.9905327733819973,-1.169512315049918,121821.068231497,430294.429850026,33.18,1104.9
Muscle,Nicotinamide,GIP,3,4,5,-0.25340184505741203,-0.9897877600010399,0.943871315035271,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,12556693.57303434,5746477.353200955,28170031.8578127,293.11333333333334,183.1375,648.106,2.4296881944463333,1.6416620295679056,0.8144598043105821,FALSE,FALSE,0.6756677804667856,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.8135481343957571,0.00128566864357413,0.5993076568054627,TRUE,TRUE,-1.2402360015254226,-0.4488960126990766,-1.8476130185749555,-1.169512315049918,4481680.20997562,35589524.4306363,33.18,1104.9
Muscle,L-Carnitine,GIP,3,4,5,-0.23586847512143047,-0.9565963645912448,0.9067981767458587,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,633053080.629429,480415181.55438125,922943899.5215622,293.11333333333334,183.1375,648.106,2.374149641544634,1.6022728471569057,0.8003307114998653,FALSE,FALSE,0.6748828376776026,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.8017479649106298,0.00171070380605457,0.5993076568054627,TRUE,TRUE,-1.196577904120962,-0.4488960126990766,-1.8213377540216935,-1.169512315049918,400210207.799596,1180090466.07659,33.18,1104.9
Liver,D-Glucono-δ-lactone,GIP,3,4,5,-0.24348874110102015,-1.021780134953326,0.9635173526232571,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,1097228.4011883242,787359.2484627903,1910089.1894490721,293.11333333333334,183.1375,648.106,2.4709822779492963,1.6487737594146246,0.8525362460651353,FALSE,FALSE,0.6672543846744889,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7167234364171982,0.0087190837440461,0.7718346777285694,TRUE,TRUE,-1.4403641874794435,-0.4488960126990766,-2.1013463415868476,-1.169512315049918,455486.354534697,2088722.18374899,33.18,1104.9
Liver,Glycyltyrosine,GLP-1,3,4,5,0.44625333099996856,0.755864363071164,-0.8724434890569144,-0.13343735229005657,0.7457467643623222,-0.5165350001158237,552703.385380627,729355.1698562895,225321.0385556645,148.54000000000002,228.4175,113.734,2.060277096469312,1.3732170662345302,0.9321071301915969,FALSE,FALSE,0.6665205707464333,pearson,12,12,13,1,2M33,N/A,2M33,8,4,3,4,0.6458691004115338,0.02328164216149088,0.7938359097329524,TRUE,TRUE,1.0811233584923248,0.7707687524700032,1.8409864070573083,1.277845624706336,58660.3789426697,885046.78027973,52.35,354.34
Liver,5-Ethyl-3-hydroxy-4-methyl-2(5H)-furanone,GIP,3,4,5,0.07332949526521983,0.7286857519385405,-0.6269462987099702,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,411636.0948432027,622760.7299178675,316311.41944452457,293.11333333333334,183.1375,648.106,2.000521322182567,1.323622826591578,0.7420056470614864,FALSE,FALSE,0.6616389497651076,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.5860640606365027,0.04522289285498798,0.8392204792500317,TRUE,TRUE,1.357718308016957,-0.4488960126990766,1.6737031052574955,-1.169512315049918,80731.3854107549,874084.71711978,33.18,1104.9
Muscle,Metronidazole,GIP,3,4,5,0.2129939120674868,0.9976757525648533,-0.9259369492923731,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,283547.25234959164,507694.7771422528,121679.84971823795,293.11333333333334,183.1375,648.106,2.421700462589884,1.5996107984146044,0.8583741305028959,FALSE,FALSE,0.6605320613036936,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.5993574249075224,0.03942882418217795,0.8284645979623956,TRUE,TRUE,1.956188352460378,-0.4488960126990766,2.9253237617259114,-1.169512315049918,45226.9717940757,660407.091202162,33.18,1104.9
Liver,Ethyl glucuronide,GIP,3,4,3,0.3056470210255302,-0.6245438996336468,0.5270781784859953,-0.2526126481591891,-0.5737922540658641,1.0176689869136748,11310418.321740057,8033260.750684263,12581181.080236085,293.11333333333334,183.1375,728.0733333333334,1.9644292535881094,1.2894367723536,0.9840790050230389,FALSE,FALSE,0.6563925730582517,pearson,10,10,12,2,4M1;4M2,4M1;4M2,N/A,6,4,3,4,0.7562982484431708,0.01136108694213124,0.7718346777285694,TRUE,TRUE,-1.0895879638807553,-0.4488960126990766,-1.1614510209885605,-1.0368876724401996,4906916.41503145,15835951.3016365,33.18,1104.9
Liver,1-arachidoyl-2-arachidonoyl-sn-glycero-3-phosphate,GIP,3,4,5,-0.08132324416442935,-0.7806873618802277,0.6733438360028432,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,352728.13955347636,191183.55321084318,762178.0838493108,293.11333333333334,183.1375,648.106,2.0684665886058875,1.3531864621458833,0.7811470580234332,FALSE,FALSE,0.654197882431308,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7000799543632727,0.01124402066158409,0.7718346777285694,TRUE,TRUE,-1.0132674355189155,-0.4488960126990766,-1.1944351804438862,-1.169512315049918,79621.5719572658,1217727.39194177,33.18,1104.9
Muscle,Uridine 5'-monophosphate,GIP,3,4,5,0.1960071826945175,1.0029260212290083,-0.9199451265999146,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,4156317.40724213,5291965.301768603,2933999.248129046,293.11333333333334,183.1375,648.106,2.4211114709807395,1.5833321685819028,0.8787482967790717,FALSE,FALSE,0.653969132590384,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.7450077110949167,0.0054303027132114904,0.7469497983614413,TRUE,TRUE,1.6042825298603187,-0.4488960126990766,2.3387164502823357,-1.169512315049918,2330274.88505894,5871631.21683588,33.18,1104.9
Muscle,Nitrosoguvacoline,GIP,3,4,5,-0.17439942685636142,-0.980400575800221,0.8889601167540028,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,329326.96928135096,200819.54718993773,682560.0184820852,293.11333333333334,183.1375,648.106,2.3788351566740404,1.5467141683045182,0.8779056949405725,FALSE,FALSE,0.65019812909905494,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.8406356174446139,6.154983967206849e-4,0.5307726751105567,TRUE,TRUE,-1.025785040386533,-0.4488960126990766,-1.712157089465557,-1.169512315049918,84913.286844612,956371.83713576,33.18,1104.9
Liver,N-Palmitoyl tyrosine,GIP,3,4,5,0.3840244359595561,-0.6400538740125716,0.2816284376343217,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,15618785.001693837,7208825.413409254,19002302.778191995,293.11333333333334,183.1375,648.106,1.7360430833836933,1.1278635289429821,1.0815807607689947,FALSE,FALSE,0.6496748495116157,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6572848994451683,0.02020028678420555,0.7795363683109683,TRUE,TRUE,-1.073608649211171,-0.4488960126990766,-1.0632117527709315,-1.169512315049918,784422.206349647,31242676.6394712,33.18,1104.9
Liver,Salvigenin,GIP,3,4,5,-0.2028787074716883,-1.0586257638267582,0.9686278355444241,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,112609.20030396733,34033.97598556398,327643.7759556544,293.11333333333334,183.1375,648.106,2.504816252726937,1.6229660439381528,0.9237876279592812,FALSE,FALSE,0.647938163995569,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6445441074793676,0.0236601714252021,0.796407168189471,TRUE,TRUE,-1.153536587951942,-0.4488960126990766,-1.976713030129169,-1.169512315049918,16404.4691622172,368302.062406996,33.18,1104.9
Muscle,Tiformin,GIP,3,4,5,-0.08844144246154212,-0.8561084915004709,0.7379516586773023,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,3771987.3108775904,1030747.6527858918,4944690.721175294,293.11333333333334,183.1375,648.106,2.1691876512064105,1.3944593063465753,0.8428482990968215,FALSE,FALSE,0.6428486284121321,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7571429267177374,0.00435143063775343,0.6776185814384534,TRUE,TRUE,-1.2269863527698113,-0.4488960126990766,-2.0268615119516245,-1.169512315049918,360067.708574422,7342480.5867925,33.18,1104.9
Liver,"[6]-Gingerdiol 3,5-diacetate",GIP,3,3,5,0.21555929064738688,-0.8426096449757416,0.37623021259701483,-0.4708172355458144,-0.6656065046113032,0.681854244094271,234853.23384690066,139250.03706119553,295156.53532525466,293.11333333333334,233.12333333333333,648.106,1.8169262692003116,1.1638155717878187,1.0759481194095057,FALSE,FALSE,0.6405408912382844,pearson,11,11,12,1,2M33,2M33,N/A,8,3,3,3,0.6513319706301145,0.02993445318465621,0.8053673965337975,TRUE,TRUE,-1.684771108657697,-0.23084952860498784,-1.3060487471700342,-0.960426719371618,66351.7813715226,418237.269039603,49,1104.9
Liver,Glutaric acid,GIP,3,4,5,0.5998438802563432,-0.8059227173127066,0.28483184569641384,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,9730788.222802168,7333959.24943873,9224035.621520845,293.11333333333334,183.1375,648.106,1.8314182538368502,1.166543518847146,1.4481920742605692,FALSE,FALSE,0.6369618280276604,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6355958129089807,0.02633456214520887,0.802990002341614,TRUE,TRUE,-1.8951810903144892,-0.4488960126990766,-1.4460300309990357,-1.169512315049918,5478913.13904699,11460389.9346011,33.18,1104.9
Liver,"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose",GIP,3,4,5,-0.059323278920419144,-0.9326824171245829,0.7817399010519231,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,11037287.377380706,8013859.5321202595,15030298.20401528,293.11333333333334,183.1375,648.106,2.25911292077738,1.4032029333463796,0.940125917840258,FALSE,FALSE,0.6211300552712192,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.8630879704168433,2.997050093296803e-4,0.437694107553917,TRUE,TRUE,-1.097948858724547,-0.4488960126990766,-1.67409020627075,-1.169512315049918,5644156.5333814,19646691.6713284,33.18,1104.9
Liver,Glycerol 1-myristate,GIP,3,4,5,-0.10586551673063893,-1.0360604031911163,0.8923676325912753,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,5613006.917605223,3897619.348373507,8393044.516369792,293.11333333333334,183.1375,648.106,2.4255271577438857,1.502684471155486,0.9931480674640052,FALSE,FALSE,0.6195290233539229,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7036334645306165,0.01066436823855204,0.7718346777285694,TRUE,TRUE,-2.0378847039389725,-0.4488960126990766,-1.8543593206552464,-1.169512315049918,3070028.80020236,10738976.0028912,33.18,1104.9
Liver,3-Ketosphingosine,GIP,3,4,4,0.23295648062100266,-0.6767692991535322,0.5020519386877988,-0.29051903014181085,-0.6278902033429614,0.84577947594932,836455.5400772503,738668.7355087145,874224.104769073,293.11333333333334,183.1375,663.5225,1.8871464793309458,1.1677271344355729,0.9702681603008038,FALSE,FALSE,0.6187792771918637,pearson,11,11,12,1,4M2,4M2,N/A,7,4,3,4,0.6077355097444407,0.04732142910262806,0.8447402562977896,TRUE,TRUE,-1.318066983867219,-0.4488960126990766,-1.1801017672308334,-1.079285543869127,634240.037204566,1005926.09322901,33.18,1104.9
Muscle,Isoleucylproline,GIP,3,4,5,-0.07199407782849554,-0.9808970118212791,0.8279140561541428,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,445989165.6396677,301204778.98648846,591182984.4456922,293.11333333333334,183.1375,648.106,2.3315541562211215,1.4392448884935496,0.973234350262545,FALSE,FALSE,0.617289924256451,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.7320190423588147,0.00679648337563795,0.7584310403709481,TRUE,TRUE,-1.3198033257396966,-0.4488960126990766,-1.998166998971354,-1.169512315049918,255386430.22866,746095753.216951,33.18,1104.9
Liver,2-O-Methylascorbic acid,GIP,3,4,5,0.06229036899195578,0.9963205808045242,-0.8344306860387953,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,4294843.31293917,4993826.560348293,3710749.032588428,293.11333333333334,183.1375,648.106,2.3486160828900964,1.4372542746438988,0.996741186913082,FALSE,FALSE,0.6119579462622436,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,-0.6036793697631871,0.03766461201955523,0.827402214621848,TRUE,TRUE,1.445420815865069,-0.4488960126990766,2.2253006976849017,-1.169512315049918,3119452.44521016,5351610.30272096,33.18,1104.9
Muscle,2-Isopropylmalic acid,GIP,3,3,5,-0.011146942014876907,-1.0566886945015426,0.6407013819098701,-0.4708172355458144,-0.6656065046113032,0.681854244094271,386236.4445277613,276330.9444514493,454962.0129596668,293.11333333333334,233.12333333333333,648.106,2.167206390910226,1.3242196862224809,1.0635320472538452,FALSE,FALSE,0.6110261079777958,pearson,11,11,12,1,2M33,2M33,N/A,8,3,3,3,0.6142862548933166,0.04435006648464554,0.8342054032317431,TRUE,TRUE,-1.2585086705371884,-0.23084952860498784,-1.8462704382548416,-0.960426719371618,246299.204806994,522926.114867752,49,1104.9
Liver,2-Hydroxyadipic acid,GIP,3,4,5,0.5792252602401933,-0.8472648778827866,0.33027674616209,-0.3520136317183587,-0.6999799477753412,0.7711921372512882,37374741.42869884,28061669.337526124,35967508.39345512,293.11333333333334,183.1375,648.106,1.8843968743658661,1.1504636291984165,1.4683169519120816,FALSE,FALSE,0.6105208753254637,pearson,12,12,12,0,N/A,N/A,N/A,8,4,3,4,0.6258840639417729,0.02947748277837302,0.8053673965337975,TRUE,TRUE,-2.002118599622114,-0.4488960126990766,-1.5532006390349271,-1.169512315049918,21658720.5879687,44585536.857488,33.18,1104.9
Liver,Encelin,Glucagon,3,5,5,0.6664951850445671,-0.6564311226671816,0.25653401164043804,-0.3466213775997461,0.1731868802033664,0.03478594635648152,393858.770007258,249030.1189527874,336388.3143639282,224.83333333333334,306.004,284.392,0.9233959903264796,0.5599461674717857,1.4213847616026238,FALSE,FALSE,0.606398742617248,pearson,13,13,13,0,N/A,N/A,N/A,8,5,3,5,-0.5758402437981296,0.03944782563464206,0.8284645979623956,TRUE,TRUE,-1.443607096560032,0.8177262978081293,-1.2092395248746437,0.2722258385029136,134324.725713855,482367.109224377,88.58,661.43
